city_id,country,state,city,role,salary_average,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52
852,Egypt,Giza Governorate,Giza,treasury-analyst,5723.070336503978,2.0,2.0,1.0,,1.0,,1.0,1.0,,,4.0,,,323.0,190.0,32.0,244.0,237.0,17.0,14.0,152.0,114.0,4.0,2.0,36.0,29.0,90.0,51.0,12885.0,,11.0,,1.0,2.0,1.0,1.0,1.0,,,2.0,14.0,3.0,28.0,25.0,1.0,,,188.0,,13.0,,11.0
575,Saudi Arabia,Riyadh Province,Riad,accountant,54439.39480133175,32.0,32.0,16.0,4.0,12.0,4.0,16.0,4.0,4.0,,,8.0,4.0,8060.0,4588.0,584.0,5116.0,3088.0,432.0,248.0,1304.0,460.0,40.0,44.0,188.0,240.0,420.0,352.0,66344.0,,144.0,60.0,8.0,72.0,28.0,20.0,16.0,8.0,20.0,36.0,208.0,124.0,368.0,416.0,,16.0,,2452.0,,468.0,28.0,208.0
575,Saudi Arabia,Riyadh Province,Riad,automation-analyst,58546.27082323792,32.0,32.0,16.0,4.0,12.0,4.0,16.0,4.0,4.0,,,8.0,4.0,8060.0,4588.0,584.0,5116.0,3088.0,432.0,248.0,1304.0,460.0,40.0,44.0,188.0,240.0,420.0,352.0,66344.0,,144.0,60.0,8.0,72.0,28.0,20.0,16.0,8.0,20.0,36.0,208.0,124.0,368.0,416.0,,16.0,,2452.0,,468.0,28.0,208.0
575,Saudi Arabia,Riyadh Province,Riad,budget-finance-analyst,52832.62326354822,32.0,32.0,16.0,4.0,12.0,4.0,16.0,4.0,4.0,,,8.0,4.0,8060.0,4588.0,584.0,5116.0,3088.0,432.0,248.0,1304.0,460.0,40.0,44.0,188.0,240.0,420.0,352.0,66344.0,,144.0,60.0,8.0,72.0,28.0,20.0,16.0,8.0,20.0,36.0,208.0,124.0,368.0,416.0,,16.0,,2452.0,,468.0,28.0,208.0
575,Saudi Arabia,Riyadh Province,Riad,marketing-specialist,44498.76371275872,32.0,32.0,16.0,4.0,12.0,4.0,16.0,4.0,4.0,,,8.0,4.0,8060.0,4588.0,584.0,5116.0,3088.0,432.0,248.0,1304.0,460.0,40.0,44.0,188.0,240.0,420.0,352.0,66344.0,,144.0,60.0,8.0,72.0,28.0,20.0,16.0,8.0,20.0,36.0,208.0,124.0,368.0,416.0,,16.0,,2452.0,,468.0,28.0,208.0
575,Saudi Arabia,Riyadh Province,Riad,payroll-specialist,37582.97346101303,32.0,32.0,16.0,4.0,12.0,4.0,16.0,4.0,4.0,,,8.0,4.0,8060.0,4588.0,584.0,5116.0,3088.0,432.0,248.0,1304.0,460.0,40.0,44.0,188.0,240.0,420.0,352.0,66344.0,,144.0,60.0,8.0,72.0,28.0,20.0,16.0,8.0,20.0,36.0,208.0,124.0,368.0,416.0,,16.0,,2452.0,,468.0,28.0,208.0
575,Saudi Arabia,Riyadh Province,Riad,procurement-specialist,43643.06445193911,32.0,32.0,16.0,4.0,12.0,4.0,16.0,4.0,4.0,,,8.0,4.0,8060.0,4588.0,584.0,5116.0,3088.0,432.0,248.0,1304.0,460.0,40.0,44.0,188.0,240.0,420.0,352.0,66344.0,,144.0,60.0,8.0,72.0,28.0,20.0,16.0,8.0,20.0,36.0,208.0,124.0,368.0,416.0,,16.0,,2452.0,,468.0,28.0,208.0
575,Saudi Arabia,Riyadh Province,Riad,specialist-human-resources,35452.80009838009,32.0,32.0,16.0,4.0,12.0,4.0,16.0,4.0,4.0,,,8.0,4.0,8060.0,4588.0,584.0,5116.0,3088.0,432.0,248.0,1304.0,460.0,40.0,44.0,188.0,240.0,420.0,352.0,66344.0,,144.0,60.0,8.0,72.0,28.0,20.0,16.0,8.0,20.0,36.0,208.0,124.0,368.0,416.0,,16.0,,2452.0,,468.0,28.0,208.0
575,Saudi Arabia,Riyadh Province,Riad,supply-chain-specialist,41978.9082163776,32.0,32.0,16.0,4.0,12.0,4.0,16.0,4.0,4.0,,,8.0,4.0,8060.0,4588.0,584.0,5116.0,3088.0,432.0,248.0,1304.0,460.0,40.0,44.0,188.0,240.0,420.0,352.0,66344.0,,144.0,60.0,8.0,72.0,28.0,20.0,16.0,8.0,20.0,36.0,208.0,124.0,368.0,416.0,,16.0,,2452.0,,468.0,28.0,208.0
575,Saudi Arabia,Riyadh Province,Riad,treasury-analyst,56876.50957068414,32.0,32.0,16.0,4.0,12.0,4.0,16.0,4.0,4.0,,,8.0,4.0,8060.0,4588.0,584.0,5116.0,3088.0,432.0,248.0,1304.0,460.0,40.0,44.0,188.0,240.0,420.0,352.0,66344.0,,144.0,60.0,8.0,72.0,28.0,20.0,16.0,8.0,20.0,36.0,208.0,124.0,368.0,416.0,,16.0,,2452.0,,468.0,28.0,208.0
521,Egypt,Cairo Governorate,Cairo,accountant,6574.679385402084,16.0,16.0,8.0,,4.0,,8.0,4.0,,4.0,28.0,,,1948.0,1192.0,140.0,1008.0,596.0,92.0,32.0,1048.0,720.0,16.0,12.0,184.0,208.0,412.0,216.0,143436.0,,40.0,8.0,4.0,8.0,4.0,8.0,8.0,,,12.0,64.0,24.0,76.0,76.0,16.0,4.0,4.0,1812.0,,108.0,4.0,40.0
521,Egypt,Cairo Governorate,Cairo,automation-analyst,7453.605077613442,16.0,16.0,8.0,,4.0,,8.0,4.0,,4.0,28.0,,,1948.0,1192.0,140.0,1008.0,596.0,92.0,32.0,1048.0,720.0,16.0,12.0,184.0,208.0,412.0,216.0,143436.0,,40.0,8.0,4.0,8.0,4.0,8.0,8.0,,,12.0,64.0,24.0,76.0,76.0,16.0,4.0,4.0,1812.0,,108.0,4.0,40.0
521,Egypt,Cairo Governorate,Cairo,budget-finance-analyst,6911.537263464234,16.0,16.0,8.0,,4.0,,8.0,4.0,,4.0,28.0,,,1948.0,1192.0,140.0,1008.0,596.0,92.0,32.0,1048.0,720.0,16.0,12.0,184.0,208.0,412.0,216.0,143436.0,,40.0,8.0,4.0,8.0,4.0,8.0,8.0,,,12.0,64.0,24.0,76.0,76.0,16.0,4.0,4.0,1812.0,,108.0,4.0,40.0
521,Egypt,Cairo Governorate,Cairo,marketing-specialist,5382.475460397488,16.0,16.0,8.0,,4.0,,8.0,4.0,,4.0,28.0,,,1948.0,1192.0,140.0,1008.0,596.0,92.0,32.0,1048.0,720.0,16.0,12.0,184.0,208.0,412.0,216.0,143436.0,,40.0,8.0,4.0,8.0,4.0,8.0,8.0,,,12.0,64.0,24.0,76.0,76.0,16.0,4.0,4.0,1812.0,,108.0,4.0,40.0
521,Egypt,Cairo Governorate,Cairo,payroll-specialist,4546.951750907632,16.0,16.0,8.0,,4.0,,8.0,4.0,,4.0,28.0,,,1948.0,1192.0,140.0,1008.0,596.0,92.0,32.0,1048.0,720.0,16.0,12.0,184.0,208.0,412.0,216.0,143436.0,,40.0,8.0,4.0,8.0,4.0,8.0,8.0,,,12.0,64.0,24.0,76.0,76.0,16.0,4.0,4.0,1812.0,,108.0,4.0,40.0
521,Egypt,Cairo Governorate,Cairo,procurement-specialist,5781.968675246305,16.0,16.0,8.0,,4.0,,8.0,4.0,,4.0,28.0,,,1948.0,1192.0,140.0,1008.0,596.0,92.0,32.0,1048.0,720.0,16.0,12.0,184.0,208.0,412.0,216.0,143436.0,,40.0,8.0,4.0,8.0,4.0,8.0,8.0,,,12.0,64.0,24.0,76.0,76.0,16.0,4.0,4.0,1812.0,,108.0,4.0,40.0
521,Egypt,Cairo Governorate,Cairo,specialist-human-resources,4695.862999065818,16.0,16.0,8.0,,4.0,,8.0,4.0,,4.0,28.0,,,1948.0,1192.0,140.0,1008.0,596.0,92.0,32.0,1048.0,720.0,16.0,12.0,184.0,208.0,412.0,216.0,143436.0,,40.0,8.0,4.0,8.0,4.0,8.0,8.0,,,12.0,64.0,24.0,76.0,76.0,16.0,4.0,4.0,1812.0,,108.0,4.0,40.0
521,Egypt,Cairo Governorate,Cairo,supply-chain-specialist,4732.522137489922,16.0,16.0,8.0,,4.0,,8.0,4.0,,4.0,28.0,,,1948.0,1192.0,140.0,1008.0,596.0,92.0,32.0,1048.0,720.0,16.0,12.0,184.0,208.0,412.0,216.0,143436.0,,40.0,8.0,4.0,8.0,4.0,8.0,8.0,,,12.0,64.0,24.0,76.0,76.0,16.0,4.0,4.0,1812.0,,108.0,4.0,40.0
521,Egypt,Cairo Governorate,Cairo,treasury-analyst,6707.3225062042,16.0,16.0,8.0,,4.0,,8.0,4.0,,4.0,28.0,,,1948.0,1192.0,140.0,1008.0,596.0,92.0,32.0,1048.0,720.0,16.0,12.0,184.0,208.0,412.0,216.0,143436.0,,40.0,8.0,4.0,8.0,4.0,8.0,8.0,,,12.0,64.0,24.0,76.0,76.0,16.0,4.0,4.0,1812.0,,108.0,4.0,40.0
1642,China,Zhejiang,Ningbo,accountant,37911.48393822878,7.0,4.0,2.0,1.0,1.0,1.0,9.0,,,,11.0,1.0,1.0,724.0,488.0,53.0,455.0,282.0,27.0,12.0,334.0,104.0,5.0,9.0,48.0,27.0,49.0,56.0,25098.0,,15.0,4.0,11.0,4.0,4.0,6.0,4.0,2.0,2.0,5.0,19.0,14.0,60.0,39.0,7.0,4.0,2.0,684.0,,34.0,3.0,13.0
1642,China,Zhejiang,Ningbo,automation-analyst,44978.58757405535,7.0,4.0,2.0,1.0,1.0,1.0,9.0,,,,11.0,1.0,1.0,724.0,488.0,53.0,455.0,282.0,27.0,12.0,334.0,104.0,5.0,9.0,48.0,27.0,49.0,56.0,25098.0,,15.0,4.0,11.0,4.0,4.0,6.0,4.0,2.0,2.0,5.0,19.0,14.0,60.0,39.0,7.0,4.0,2.0,684.0,,34.0,3.0,13.0
1642,China,Zhejiang,Ningbo,budget-finance-analyst,34786.13498703377,7.0,4.0,2.0,1.0,1.0,1.0,9.0,,,,11.0,1.0,1.0,724.0,488.0,53.0,455.0,282.0,27.0,12.0,334.0,104.0,5.0,9.0,48.0,27.0,49.0,56.0,25098.0,,15.0,4.0,11.0,4.0,4.0,6.0,4.0,2.0,2.0,5.0,19.0,14.0,60.0,39.0,7.0,4.0,2.0,684.0,,34.0,3.0,13.0
1642,China,Zhejiang,Ningbo,marketing-specialist,30990.37121664783,7.0,4.0,2.0,1.0,1.0,1.0,9.0,,,,11.0,1.0,1.0,724.0,488.0,53.0,455.0,282.0,27.0,12.0,334.0,104.0,5.0,9.0,48.0,27.0,49.0,56.0,25098.0,,15.0,4.0,11.0,4.0,4.0,6.0,4.0,2.0,2.0,5.0,19.0,14.0,60.0,39.0,7.0,4.0,2.0,684.0,,34.0,3.0,13.0
1642,China,Zhejiang,Ningbo,payroll-specialist,26174.0654201266,7.0,4.0,2.0,1.0,1.0,1.0,9.0,,,,11.0,1.0,1.0,724.0,488.0,53.0,455.0,282.0,27.0,12.0,334.0,104.0,5.0,9.0,48.0,27.0,49.0,56.0,25098.0,,15.0,4.0,11.0,4.0,4.0,6.0,4.0,2.0,2.0,5.0,19.0,14.0,60.0,39.0,7.0,4.0,2.0,684.0,,34.0,3.0,13.0
1642,China,Zhejiang,Ningbo,procurement-specialist,27255.123259807824,7.0,4.0,2.0,1.0,1.0,1.0,9.0,,,,11.0,1.0,1.0,724.0,488.0,53.0,455.0,282.0,27.0,12.0,334.0,104.0,5.0,9.0,48.0,27.0,49.0,56.0,25098.0,,15.0,4.0,11.0,4.0,4.0,6.0,4.0,2.0,2.0,5.0,19.0,14.0,60.0,39.0,7.0,4.0,2.0,684.0,,34.0,3.0,13.0
1642,China,Zhejiang,Ningbo,specialist-human-resources,22140.14264159213,7.0,4.0,2.0,1.0,1.0,1.0,9.0,,,,11.0,1.0,1.0,724.0,488.0,53.0,455.0,282.0,27.0,12.0,334.0,104.0,5.0,9.0,48.0,27.0,49.0,56.0,25098.0,,15.0,4.0,11.0,4.0,4.0,6.0,4.0,2.0,2.0,5.0,19.0,14.0,60.0,39.0,7.0,4.0,2.0,684.0,,34.0,3.0,13.0
1642,China,Zhejiang,Ningbo,supply-chain-specialist,32322.69517616725,7.0,4.0,2.0,1.0,1.0,1.0,9.0,,,,11.0,1.0,1.0,724.0,488.0,53.0,455.0,282.0,27.0,12.0,334.0,104.0,5.0,9.0,48.0,27.0,49.0,56.0,25098.0,,15.0,4.0,11.0,4.0,4.0,6.0,4.0,2.0,2.0,5.0,19.0,14.0,60.0,39.0,7.0,4.0,2.0,684.0,,34.0,3.0,13.0
1642,China,Zhejiang,Ningbo,treasury-analyst,44750.04974363648,7.0,4.0,2.0,1.0,1.0,1.0,9.0,,,,11.0,1.0,1.0,724.0,488.0,53.0,455.0,282.0,27.0,12.0,334.0,104.0,5.0,9.0,48.0,27.0,49.0,56.0,25098.0,,15.0,4.0,11.0,4.0,4.0,6.0,4.0,2.0,2.0,5.0,19.0,14.0,60.0,39.0,7.0,4.0,2.0,684.0,,34.0,3.0,13.0
470,Brazil,State Of Rio De Janeiro,Rio De Janeiro,accountant,23582.58681654838,28.0,24.0,4.0,4.0,8.0,4.0,12.0,8.0,4.0,4.0,28.0,4.0,,3456.0,2424.0,740.0,3040.0,1964.0,612.0,64.0,1136.0,468.0,12.0,12.0,176.0,180.0,292.0,228.0,82240.0,4.0,184.0,40.0,8.0,40.0,12.0,8.0,12.0,4.0,,36.0,88.0,44.0,156.0,200.0,24.0,12.0,4.0,2004.0,,116.0,4.0,204.0
470,Brazil,State Of Rio De Janeiro,Rio De Janeiro,automation-analyst,27209.257590039204,28.0,24.0,4.0,4.0,8.0,4.0,12.0,8.0,4.0,4.0,28.0,4.0,,3456.0,2424.0,740.0,3040.0,1964.0,612.0,64.0,1136.0,468.0,12.0,12.0,176.0,180.0,292.0,228.0,82240.0,4.0,184.0,40.0,8.0,40.0,12.0,8.0,12.0,4.0,,36.0,88.0,44.0,156.0,200.0,24.0,12.0,4.0,2004.0,,116.0,4.0,204.0
470,Brazil,State Of Rio De Janeiro,Rio De Janeiro,budget-finance-analyst,24521.72918835277,28.0,24.0,4.0,4.0,8.0,4.0,12.0,8.0,4.0,4.0,28.0,4.0,,3456.0,2424.0,740.0,3040.0,1964.0,612.0,64.0,1136.0,468.0,12.0,12.0,176.0,180.0,292.0,228.0,82240.0,4.0,184.0,40.0,8.0,40.0,12.0,8.0,12.0,4.0,,36.0,88.0,44.0,156.0,200.0,24.0,12.0,4.0,2004.0,,116.0,4.0,204.0
470,Brazil,State Of Rio De Janeiro,Rio De Janeiro,marketing-specialist,19275.485594135127,28.0,24.0,4.0,4.0,8.0,4.0,12.0,8.0,4.0,4.0,28.0,4.0,,3456.0,2424.0,740.0,3040.0,1964.0,612.0,64.0,1136.0,468.0,12.0,12.0,176.0,180.0,292.0,228.0,82240.0,4.0,184.0,40.0,8.0,40.0,12.0,8.0,12.0,4.0,,36.0,88.0,44.0,156.0,200.0,24.0,12.0,4.0,2004.0,,116.0,4.0,204.0
470,Brazil,State Of Rio De Janeiro,Rio De Janeiro,payroll-specialist,16279.673894133406,28.0,24.0,4.0,4.0,8.0,4.0,12.0,8.0,4.0,4.0,28.0,4.0,,3456.0,2424.0,740.0,3040.0,1964.0,612.0,64.0,1136.0,468.0,12.0,12.0,176.0,180.0,292.0,228.0,82240.0,4.0,184.0,40.0,8.0,40.0,12.0,8.0,12.0,4.0,,36.0,88.0,44.0,156.0,200.0,24.0,12.0,4.0,2004.0,,116.0,4.0,204.0
470,Brazil,State Of Rio De Janeiro,Rio De Janeiro,procurement-specialist,16810.485629612907,28.0,24.0,4.0,4.0,8.0,4.0,12.0,8.0,4.0,4.0,28.0,4.0,,3456.0,2424.0,740.0,3040.0,1964.0,612.0,64.0,1136.0,468.0,12.0,12.0,176.0,180.0,292.0,228.0,82240.0,4.0,184.0,40.0,8.0,40.0,12.0,8.0,12.0,4.0,,36.0,88.0,44.0,156.0,200.0,24.0,12.0,4.0,2004.0,,116.0,4.0,204.0
470,Brazil,State Of Rio De Janeiro,Rio De Janeiro,specialist-human-resources,13655.828427310227,28.0,24.0,4.0,4.0,8.0,4.0,12.0,8.0,4.0,4.0,28.0,4.0,,3456.0,2424.0,740.0,3040.0,1964.0,612.0,64.0,1136.0,468.0,12.0,12.0,176.0,180.0,292.0,228.0,82240.0,4.0,184.0,40.0,8.0,40.0,12.0,8.0,12.0,4.0,,36.0,88.0,44.0,156.0,200.0,24.0,12.0,4.0,2004.0,,116.0,4.0,204.0
470,Brazil,State Of Rio De Janeiro,Rio De Janeiro,supply-chain-specialist,27335.718872622765,28.0,24.0,4.0,4.0,8.0,4.0,12.0,8.0,4.0,4.0,28.0,4.0,,3456.0,2424.0,740.0,3040.0,1964.0,612.0,64.0,1136.0,468.0,12.0,12.0,176.0,180.0,292.0,228.0,82240.0,4.0,184.0,40.0,8.0,40.0,12.0,8.0,12.0,4.0,,36.0,88.0,44.0,156.0,200.0,24.0,12.0,4.0,2004.0,,116.0,4.0,204.0
470,Brazil,State Of Rio De Janeiro,Rio De Janeiro,treasury-analyst,37516.84716645675,28.0,24.0,4.0,4.0,8.0,4.0,12.0,8.0,4.0,4.0,28.0,4.0,,3456.0,2424.0,740.0,3040.0,1964.0,612.0,64.0,1136.0,468.0,12.0,12.0,176.0,180.0,292.0,228.0,82240.0,4.0,184.0,40.0,8.0,40.0,12.0,8.0,12.0,4.0,,36.0,88.0,44.0,156.0,200.0,24.0,12.0,4.0,2004.0,,116.0,4.0,204.0
2551,India,Rajasthan,Jaipur,accountant,14675.518390371506,3.0,3.0,2.0,,,,1.0,1.0,,1.0,6.0,,,288.0,186.0,48.0,206.0,116.0,63.0,6.0,313.0,88.0,3.0,10.0,29.0,27.0,51.0,29.0,9285.0,,21.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,8.0,4.0,17.0,23.0,3.0,1.0,2.0,402.0,,9.0,2.0,5.0
2551,India,Rajasthan,Jaipur,automation-analyst,18142.77299531634,3.0,3.0,2.0,,,,1.0,1.0,,1.0,6.0,,,288.0,186.0,48.0,206.0,116.0,63.0,6.0,313.0,88.0,3.0,10.0,29.0,27.0,51.0,29.0,9285.0,,21.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,8.0,4.0,17.0,23.0,3.0,1.0,2.0,402.0,,9.0,2.0,5.0
2551,India,Rajasthan,Jaipur,budget-finance-analyst,14409.575248506477,3.0,3.0,2.0,,,,1.0,1.0,,1.0,6.0,,,288.0,186.0,48.0,206.0,116.0,63.0,6.0,313.0,88.0,3.0,10.0,29.0,27.0,51.0,29.0,9285.0,,21.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,8.0,4.0,17.0,23.0,3.0,1.0,2.0,402.0,,9.0,2.0,5.0
2551,India,Rajasthan,Jaipur,marketing-specialist,11999.709275615607,3.0,3.0,2.0,,,,1.0,1.0,,1.0,6.0,,,288.0,186.0,48.0,206.0,116.0,63.0,6.0,313.0,88.0,3.0,10.0,29.0,27.0,51.0,29.0,9285.0,,21.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,8.0,4.0,17.0,23.0,3.0,1.0,2.0,402.0,,9.0,2.0,5.0
2551,India,Rajasthan,Jaipur,payroll-specialist,10135.240315205276,3.0,3.0,2.0,,,,1.0,1.0,,1.0,6.0,,,288.0,186.0,48.0,206.0,116.0,63.0,6.0,313.0,88.0,3.0,10.0,29.0,27.0,51.0,29.0,9285.0,,21.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,8.0,4.0,17.0,23.0,3.0,1.0,2.0,402.0,,9.0,2.0,5.0
2551,India,Rajasthan,Jaipur,procurement-specialist,9819.920334762475,3.0,3.0,2.0,,,,1.0,1.0,,1.0,6.0,,,288.0,186.0,48.0,206.0,116.0,63.0,6.0,313.0,88.0,3.0,10.0,29.0,27.0,51.0,29.0,9285.0,,21.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,8.0,4.0,17.0,23.0,3.0,1.0,2.0,402.0,,9.0,2.0,5.0
2551,India,Rajasthan,Jaipur,specialist-human-resources,7976.704075676989,3.0,3.0,2.0,,,,1.0,1.0,,1.0,6.0,,,288.0,186.0,48.0,206.0,116.0,63.0,6.0,313.0,88.0,3.0,10.0,29.0,27.0,51.0,29.0,9285.0,,21.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,8.0,4.0,17.0,23.0,3.0,1.0,2.0,402.0,,9.0,2.0,5.0
2551,India,Rajasthan,Jaipur,supply-chain-specialist,16093.924373221038,3.0,3.0,2.0,,,,1.0,1.0,,1.0,6.0,,,288.0,186.0,48.0,206.0,116.0,63.0,6.0,313.0,88.0,3.0,10.0,29.0,27.0,51.0,29.0,9285.0,,21.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,8.0,4.0,17.0,23.0,3.0,1.0,2.0,402.0,,9.0,2.0,5.0
2551,India,Rajasthan,Jaipur,treasury-analyst,26609.32223828505,3.0,3.0,2.0,,,,1.0,1.0,,1.0,6.0,,,288.0,186.0,48.0,206.0,116.0,63.0,6.0,313.0,88.0,3.0,10.0,29.0,27.0,51.0,29.0,9285.0,,21.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,8.0,4.0,17.0,23.0,3.0,1.0,2.0,402.0,,9.0,2.0,5.0
2660,Egypt,Alexandria Governorate,Alexandria,accountant,5547.472047963924,4.0,4.0,2.0,,1.0,,2.0,1.0,,,4.0,,,349.0,231.0,31.0,108.0,65.0,15.0,8.0,200.0,126.0,3.0,2.0,20.0,23.0,70.0,25.0,35555.0,,16.0,3.0,1.0,3.0,2.0,2.0,1.0,,,2.0,9.0,6.0,18.0,10.0,2.0,1.0,1.0,278.0,,19.0,1.0,8.0
2660,Egypt,Alexandria Governorate,Alexandria,automation-analyst,6289.123991361699,4.0,4.0,2.0,,1.0,,2.0,1.0,,,4.0,,,349.0,231.0,31.0,108.0,65.0,15.0,8.0,200.0,126.0,3.0,2.0,20.0,23.0,70.0,25.0,35555.0,,16.0,3.0,1.0,3.0,2.0,2.0,1.0,,,2.0,9.0,6.0,18.0,10.0,2.0,1.0,1.0,278.0,,19.0,1.0,8.0
2660,Egypt,Alexandria Governorate,Alexandria,budget-finance-analyst,5831.707306825601,4.0,4.0,2.0,,1.0,,2.0,1.0,,,4.0,,,349.0,231.0,31.0,108.0,65.0,15.0,8.0,200.0,126.0,3.0,2.0,20.0,23.0,70.0,25.0,35555.0,,16.0,3.0,1.0,3.0,2.0,2.0,1.0,,,2.0,9.0,6.0,18.0,10.0,2.0,1.0,1.0,278.0,,19.0,1.0,8.0
2660,Egypt,Alexandria Governorate,Alexandria,marketing-specialist,4541.529041788942,4.0,4.0,2.0,,1.0,,2.0,1.0,,,4.0,,,349.0,231.0,31.0,108.0,65.0,15.0,8.0,200.0,126.0,3.0,2.0,20.0,23.0,70.0,25.0,35555.0,,16.0,3.0,1.0,3.0,2.0,2.0,1.0,,,2.0,9.0,6.0,18.0,10.0,2.0,1.0,1.0,278.0,,19.0,1.0,8.0
2660,Egypt,Alexandria Governorate,Alexandria,payroll-specialist,3836.5565465872496,4.0,4.0,2.0,,1.0,,2.0,1.0,,,4.0,,,349.0,231.0,31.0,108.0,65.0,15.0,8.0,200.0,126.0,3.0,2.0,20.0,23.0,70.0,25.0,35555.0,,16.0,3.0,1.0,3.0,2.0,2.0,1.0,,,2.0,9.0,6.0,18.0,10.0,2.0,1.0,1.0,278.0,,19.0,1.0,8.0
2660,Egypt,Alexandria Governorate,Alexandria,procurement-specialist,4878.569707798912,4.0,4.0,2.0,,1.0,,2.0,1.0,,,4.0,,,349.0,231.0,31.0,108.0,65.0,15.0,8.0,200.0,126.0,3.0,2.0,20.0,23.0,70.0,25.0,35555.0,,16.0,3.0,1.0,3.0,2.0,2.0,1.0,,,2.0,9.0,6.0,18.0,10.0,2.0,1.0,1.0,278.0,,19.0,1.0,8.0
2660,Egypt,Alexandria Governorate,Alexandria,specialist-human-resources,3962.172486284247,4.0,4.0,2.0,,1.0,,2.0,1.0,,,4.0,,,349.0,231.0,31.0,108.0,65.0,15.0,8.0,200.0,126.0,3.0,2.0,20.0,23.0,70.0,25.0,35555.0,,16.0,3.0,1.0,3.0,2.0,2.0,1.0,,,2.0,9.0,6.0,18.0,10.0,2.0,1.0,1.0,278.0,,19.0,1.0,8.0
2660,Egypt,Alexandria Governorate,Alexandria,supply-chain-specialist,3993.30736672976,4.0,4.0,2.0,,1.0,,2.0,1.0,,,4.0,,,349.0,231.0,31.0,108.0,65.0,15.0,8.0,200.0,126.0,3.0,2.0,20.0,23.0,70.0,25.0,35555.0,,16.0,3.0,1.0,3.0,2.0,2.0,1.0,,,2.0,9.0,6.0,18.0,10.0,2.0,1.0,1.0,278.0,,19.0,1.0,8.0
2660,Egypt,Alexandria Governorate,Alexandria,treasury-analyst,5659.581989294146,4.0,4.0,2.0,,1.0,,2.0,1.0,,,4.0,,,349.0,231.0,31.0,108.0,65.0,15.0,8.0,200.0,126.0,3.0,2.0,20.0,23.0,70.0,25.0,35555.0,,16.0,3.0,1.0,3.0,2.0,2.0,1.0,,,2.0,9.0,6.0,18.0,10.0,2.0,1.0,1.0,278.0,,19.0,1.0,8.0
1015,Turkey,Ankara,Ankara,accountant,16601.254849618865,12.0,9.0,4.0,1.0,2.0,1.0,8.0,1.0,,2.0,15.0,1.0,,1014.0,788.0,68.0,816.0,287.0,41.0,11.0,241.0,106.0,2.0,40.0,60.0,34.0,146.0,116.0,33616.0,1.0,26.0,4.0,2.0,2.0,4.0,2.0,2.0,,1.0,8.0,47.0,8.0,60.0,80.0,6.0,2.0,5.0,585.0,,32.0,2.0,159.0
1015,Turkey,Ankara,Ankara,automation-analyst,24370.366037885826,12.0,9.0,4.0,1.0,2.0,1.0,8.0,1.0,,2.0,15.0,1.0,,1014.0,788.0,68.0,816.0,287.0,41.0,11.0,241.0,106.0,2.0,40.0,60.0,34.0,146.0,116.0,33616.0,1.0,26.0,4.0,2.0,2.0,4.0,2.0,2.0,,1.0,8.0,47.0,8.0,60.0,80.0,6.0,2.0,5.0,585.0,,32.0,2.0,159.0
1015,Turkey,Ankara,Ankara,budget-finance-analyst,23214.262942537134,12.0,9.0,4.0,1.0,2.0,1.0,8.0,1.0,,2.0,15.0,1.0,,1014.0,788.0,68.0,816.0,287.0,41.0,11.0,241.0,106.0,2.0,40.0,60.0,34.0,146.0,116.0,33616.0,1.0,26.0,4.0,2.0,2.0,4.0,2.0,2.0,,1.0,8.0,47.0,8.0,60.0,80.0,6.0,2.0,5.0,585.0,,32.0,2.0,159.0
1015,Turkey,Ankara,Ankara,marketing-specialist,13630.821217481784,12.0,9.0,4.0,1.0,2.0,1.0,8.0,1.0,,2.0,15.0,1.0,,1014.0,788.0,68.0,816.0,287.0,41.0,11.0,241.0,106.0,2.0,40.0,60.0,34.0,146.0,116.0,33616.0,1.0,26.0,4.0,2.0,2.0,4.0,2.0,2.0,,1.0,8.0,47.0,8.0,60.0,80.0,6.0,2.0,5.0,585.0,,32.0,2.0,159.0
1015,Turkey,Ankara,Ankara,payroll-specialist,11519.738007890915,12.0,9.0,4.0,1.0,2.0,1.0,8.0,1.0,,2.0,15.0,1.0,,1014.0,788.0,68.0,816.0,287.0,41.0,11.0,241.0,106.0,2.0,40.0,60.0,34.0,146.0,116.0,33616.0,1.0,26.0,4.0,2.0,2.0,4.0,2.0,2.0,,1.0,8.0,47.0,8.0,60.0,80.0,6.0,2.0,5.0,585.0,,32.0,2.0,159.0
